Time,Learning rate,Train loss,Validation loss,MAE_HOMO-B3LYP,MAE_LUMO-B3LYP,MAE_Gap-B3LYP,MAE_HOMO-PBE0,MAE_LUMO-PBE0,MAE_Gap-PBE0
1065.41410946846,0.0001,2.277357380712833,1.293985103491025,0.3544771345982524,0.34348755348431437,0.5030570943695957,0.8642658281462694,0.4200260999446242,0.7561400888665405
2134.057942390442,0.0001,0.9765843577325405,0.8355780651703594,0.2689816040389247,0.30699565411478164,0.41883366018933377,0.6269456211733895,0.3387828043328378,0.6466123294332865
3202.0038719177246,0.0001,0.6420959013690427,0.5799862430778767,0.23707099031422407,0.22477274928290453,0.3211698296113385,0.5639863119329164,0.31114110283913404,0.5665189416725869
4272.132951498032,0.0001,0.4602862406688247,0.39860525815150677,0.1980097354029921,0.18922138827656784,0.2606796269723346,0.4488367353166853,0.28736307712069026,0.46008564120849016
5339.8743851184845,0.0001,0.35689752794764473,0.33169159659141945,0.18568761661624691,0.1735224989364833,0.2205149393355993,0.43763583287754665,0.25942082439591424,0.45022104064483104
6409.66788482666,0.0001,0.30029980614464546,0.45184057617234014,0.20241921888929196,0.18310985509133731,0.26837494869892703,0.5088204871358524,0.26599326154589154,0.49722795303514183
7478.179060935974,0.0001,0.25387834208924104,0.2695346530198785,0.15120173946880752,0.13820072191818733,0.18720481597932193,0.40613135010951823,0.24214932841522896,0.42507487087163104
8547.41861152649,0.0001,0.2226619710231849,0.2767379065961011,0.14995001657754886,0.13529462242657522,0.19344573345933463,0.4651277789398815,0.24486246202081496,0.44858890259364187
9614.109775066376,0.0001,0.19421877435401932,0.21544079594147977,0.13924206665011662,0.12406104665410755,0.176655738124887,0.3254166088300022,0.2186003693542596,0.3482752054523543
10684.072293519974,0.0001,0.17762953010697322,0.2176730053987325,0.13302375615191045,0.1359018054529801,0.16390929105368324,0.3399493530224655,0.21041767181580703,0.35699748563662176
11751.440792798996,0.0001,0.1625186196443321,0.18518641423454785,0.12773940734774666,0.10732187086355352,0.15338898994623407,0.3523294106088221,0.20354010943268838,0.38867464892775566
12822.159297466278,0.0001,0.14807186330718605,0.17982028423576982,0.12836824736409283,0.11267485357461335,0.16134811715241645,0.31445876015129265,0.20435394228617992,0.3163243640297574
13894.243496656418,0.0001,0.13962514789722838,0.16094266170741722,0.13522529542345973,0.09895164934413359,0.1509828203934029,0.2742662531708139,0.19588717470741945,0.3018813262418246
14963.08560347557,0.0001,0.12906732917943398,0.141361361194647,0.11064972235361525,0.10149844281225409,0.13713111146136073,0.27404818654401364,0.19342739961573757,0.29468199401597434
16034.885492801666,0.0001,0.1503130038228946,0.1650776070313177,0.11149070249082559,0.09521813851953743,0.13936108047712606,0.3081803838552378,0.1968609273142833,0.32182877219808476
17101.6185028553,0.0001,0.11595025092051554,0.14914461816915434,0.11052353932258972,0.09860434485501507,0.1387287292446217,0.2913967875866262,0.18816821040197312,0.32356697646893173
18169.463495254517,0.0001,0.10902684932810368,0.14123073421842278,0.1110085784601393,0.09382183603480124,0.13378782111921478,0.2694534348775577,0.1841179969915332,0.2934290731713444
19237.595306634903,0.0001,0.10236102538789964,0.22570446129128288,0.15663165574631718,0.11983147872653431,0.19632067063356837,0.4037424245106137,0.18882225315197337,0.39099898631978314
20308.450920820236,0.0001,0.09875520333667845,0.1320332343720207,0.10471591730597636,0.09177444837188331,0.12650475239548684,0.2656635802421589,0.18136989458550432,0.2842857528370718
21379.63125729561,0.0001,0.09128659339307975,0.12175450631133888,0.10813974204489676,0.09541380367914123,0.12349122350049131,0.2583645570765596,0.18576113473239741,0.2646536696304201
22447.123574495316,0.0001,0.08783252296045829,0.18665675556779307,0.12466875091722925,0.09398148944634865,0.1427553802735527,0.3215574518550672,0.1857035643481133,0.31861816960193085
23519.243684530258,0.0001,0.08543791932167333,0.11250358893719804,0.09676798088608937,0.08775531971858021,0.12573630061745544,0.24249593260391342,0.1695427917258699,0.27321530138625855
24588.602477312088,0.0001,0.0809827189384342,0.11435077267895176,0.09347176930473021,0.08605834867652666,0.1174580521346152,0.25467317296502645,0.16785530967381834,0.2794583277852371
25658.167373657227,0.0001,0.0775463314543513,0.11805688110299599,0.09543900990777598,0.083304512210684,0.11490344383354505,0.2522085855931079,0.16366792786267798,0.2547063084537686
26728.812264680862,0.0001,0.07458625973759574,0.12611943881547572,0.10218841513674862,0.08619337737051604,0.12309891297564349,0.29389990441188973,0.16169255335042518,0.2801374468401428
27799.80505824089,0.0001,0.07218925050262097,0.11062725327884075,0.10211941146266107,0.0833443381365349,0.12652261778645987,0.2541876024576463,0.1580996364931777,0.25747648285190683
28870.052633047104,0.0001,0.06974316629482773,0.11691126884184487,0.09572553087087624,0.08611151808282093,0.11726071683416775,0.24924179457783718,0.16355557129195739,0.2723547954982967
29940.63395881653,0.0001,0.06748983034512661,0.10269187546170076,0.09127349908742571,0.0855836786918693,0.11307737380614795,0.23598672552139255,0.16731199916516734,0.24602883720205385
31010.211876153946,0.0001,0.0649964932461687,0.09608103288181849,0.08871349794176714,0.0784924150990153,0.10628180798598422,0.2241849493302421,0.15644601589699056,0.24572497073717037
32079.904388427734,0.0001,0.06330731017381164,0.1079909095104572,0.09926738393825614,0.08186444527722099,0.11807931160046173,0.24581560297443994,0.15789173661549244,0.2697577530258977
33150.07344508171,0.0001,0.06147459620701032,0.10514855605852245,0.0900526864158879,0.07963404717537759,0.10612941015304429,0.24032720242929884,0.15306115940767326,0.25066814345581734
34219.93708539009,0.0001,0.06055529997763584,0.10309025874380084,0.09876094331788154,0.08137315247450799,0.12833245527473658,0.23687468091787242,0.15759662676796293,0.24877046527795152
35289.74239897728,0.0001,0.05802378439904265,0.09437600419510866,0.08666543305546705,0.07332525001632278,0.10202929688747517,0.21378112621586592,0.14999054303860074,0.2308379666644396
36358.045498132706,0.0001,0.05697805878895181,0.10119737925292424,0.08869082913798922,0.07609371453609069,0.10641614917224194,0.22474336323263908,0.14958866558631784,0.24200229530039208
37427.06686043739,0.0001,0.0550504844119993,0.08827604618434325,0.08794533178053632,0.07354861376014446,0.10553933479879483,0.21240436274576485,0.14673724526330395,0.22277997921316708
38495.750497341156,0.0001,0.055497783846773494,0.09486569355251298,0.08610119717200233,0.07439791514883796,0.10995236269634023,0.21156798956792564,0.14951958968024373,0.22934699239061673
39564.19504547119,0.0001,0.05327199586537936,0.08816921984114443,0.0866175995669949,0.07229968945612181,0.09843261205618603,0.20687352072484522,0.14330441074581554,0.2299865874380811
40633.051610946655,0.0001,0.051765060605197755,0.13346324773710908,0.12147867320974308,0.07885765991846008,0.12615529312648005,0.28895402375885115,0.17322858896757765,0.2859006069253315
41702.82571196556,0.0001,0.050172951537971154,0.09246015473037393,0.09642331209515514,0.07240886325722114,0.1131226592230606,0.21066064319485428,0.1437957135090097,0.2338183386727413
42772.33535385132,0.0001,0.04900122834534871,0.09256213632938655,0.08657482313463262,0.07267836664154202,0.11004283016621762,0.21551452139582114,0.14851785408172788,0.22710656277282498
