Time,Learning rate,Train loss,Validation loss,MAE_HOMO-B3LYP,MAE_LUMO-B3LYP,MAE_Gap-B3LYP,MAE_HOMO-PBE0,MAE_LUMO-PBE0,MAE_Gap-PBE0
1428.8075149059296,0.0001,0.6146075545490878,0.49937285902677075,0.2156047784967955,0.2349842653122981,0.2980736586645952,0.27894340943436663,0.2771820147738839,0.38030401670227987
2844.9413340091705,0.0001,0.30531845610385566,0.29487839117738646,0.1714141212691723,0.20294071000515987,0.24686651190914388,0.24195442249709842,0.24231517778299014,0.3322815042446414
4257.176171064377,0.0001,0.20846810628943688,0.19244633544981313,0.14367558851260223,0.1482686289156288,0.19384254700284517,0.22626267219188953,0.21651250317954085,0.2925667501534762
5667.228641033173,0.0001,0.1597190073458636,0.15296814092082558,0.12891666476734576,0.12989162321460945,0.1618147289664958,0.21273140173625654,0.2011490147597879,0.2808831125158359
7074.06072974205,0.0001,0.13103080002568482,0.13295322673720247,0.11793990299570045,0.11932532352468121,0.14787381680570744,0.20514811186651666,0.20045138178068267,0.27966225326136684
8486.272809028625,0.0001,0.11176960982383469,0.12818347422499135,0.11795419631574716,0.12409914538971578,0.14597082613114742,0.20746344180289022,0.19047966535344432,0.2525294543907539
9895.308465957642,0.0001,0.09701607401715846,0.09736718432434778,0.1040923159478538,0.1021496896324748,0.12607829515500033,0.1750659017574936,0.17775802266595592,0.23010100199330932
11311.434196949005,0.0001,0.0861245698448255,0.09780630879326806,0.1035782706862155,0.10139068922468268,0.12484124839140624,0.16865539619750647,0.17750816445651527,0.22832887044674535
12719.026292800903,0.0001,0.07793591778442194,0.08162671880292606,0.09295936674402261,0.09263356537593448,0.11316750455914874,0.1571681045576367,0.1599398461933098,0.2079759273449738
14128.589478254318,0.0001,0.07119406440881097,0.07606920445004099,0.09146602763741632,0.0880240327462877,0.11060842483918198,0.15547536480299626,0.15637430051333906,0.2074007732358252
15537.81816124916,0.0001,0.0655331781992498,0.08151169416270003,0.09123128503844738,0.09334509974770457,0.1129083327963233,0.1698525656715825,0.16081035620501105,0.22556782630916272
16947.92823290825,0.0001,0.061847423634652676,0.07225924461596432,0.08602285974468606,0.09080442177467692,0.1081683700897095,0.1509564628525208,0.15230868701002864,0.19729688559404399
18355.34771323204,0.0001,0.05684990583315685,0.06975216176121371,0.08920819749732443,0.08662580422750714,0.10326490086607948,0.1472188350930608,0.14522137823059167,0.18994275132563593
19771.283149003983,0.0001,0.0530078795488459,0.067849127831194,0.08748620914370414,0.08311828244790471,0.10252900082900099,0.14767628788538553,0.14178128010583083,0.18872629387041173
21183.80148077011,0.0001,0.05104273575948613,0.06412729030724787,0.08468970468145663,0.08174782943276813,0.10204188587646683,0.141425762054093,0.1388430976723271,0.18291054274587126
22591.5535261631,0.0001,0.04777980747928075,0.06271322554617438,0.07882436024153938,0.08096254256927853,0.10150862634072472,0.13702320315440855,0.14084950251101672,0.18325805737342482
23998.05931210518,0.0001,0.047116449266370986,0.06125698609564765,0.08113667564903061,0.08532460882857093,0.09540534385416492,0.13637427235356595,0.13310748720725132,0.17554155695268117
25404.313725233078,0.0001,0.04347677190980103,0.06460243749183443,0.08461898178440554,0.08575376230181428,0.09939560139749054,0.1415182765235825,0.14138461711113157,0.17411728220808423
26854.244477510452,0.0001,0.04248298699788302,0.0572833131216916,0.07955116110207677,0.07738636734719609,0.09695041827927428,0.13258058523489497,0.12899036169634054,0.1697754927169477
28412.020713567734,0.0001,0.04066516666738621,0.054772216096911984,0.07660072643118074,0.07566286788880476,0.09015924823376929,0.13471259891480353,0.13110516761444593,0.17459440589101982
29825.85289311409,0.0001,0.04002973468758356,0.051831057553372924,0.07277868203148079,0.07231940594674606,0.08790721433229666,0.12936846797407223,0.1279956909097614,0.1708389843292595
31240.319575309753,0.0001,0.038029339982248174,0.05492119168015299,0.07355895031110539,0.07540380070090202,0.09055347644036776,0.1301287614163385,0.13969551882742112,0.17951551485484082
32645.19943881035,0.0001,0.03756543106843114,0.050632651461290645,0.0715311222087247,0.07318872808374774,0.08674046911385588,0.12405594018975125,0.1258953121606792,0.16524377108008192
34049.59816455841,0.0001,0.03646760337482399,0.0494652705073707,0.07474514756918026,0.06894331708175647,0.08649802737951669,0.12499329479536858,0.12175024046084912,0.16119614330257953
35455.13858819008,0.0001,0.034887490904759594,0.05084923871712923,0.07252312569045294,0.07198065493051652,0.08516866704777884,0.12627077938915054,0.1219539232127728,0.1618617282726734
36864.90683031082,0.0001,0.03319237582364873,0.049987876313035126,0.0711469120104383,0.07157517910127104,0.08427909645268263,0.1309032611746918,0.12275491561925857,0.16671781349389037
38267.215492248535,0.0001,0.0320675812606697,0.04663455193440929,0.0685514256054021,0.07010496534250596,0.08221639644153117,0.12030152596911822,0.12132963768786277,0.15913002203481147
39676.490404844284,0.0001,0.031394447793524315,0.05024508819699513,0.07378198870573405,0.07051411122417157,0.08889224803069035,0.12115095149240061,0.12492176907076756,0.16313097158406833
41086.15624451637,0.0001,0.030983381257849153,0.046238709574629784,0.0686094975206295,0.06738830193308291,0.08372734900836847,0.12008730711287777,0.12100506450120804,0.15795787077789775
42498.910370111465,0.0001,0.029946863417216137,0.047380902325591445,0.06871568673629498,0.06815457804574077,0.08607348739278577,0.11971336358538848,0.11728599631986789,0.1597526728665068
43903.62606215477,0.0001,0.02950258379543662,0.04795055869744917,0.06905050038311808,0.06698012308337015,0.08392913471654147,0.12704254692490075,0.11920286777264773,0.16749647542594506
45317.22758293152,0.0001,0.028324116701019593,0.04644482242575984,0.06729758975222071,0.0675546128394772,0.08412979300754735,0.11759997233196141,0.11867597907690002,0.1580251111537676
