Time,Learning rate,Train loss,Validation loss,MAE_HOMO-B3LYP,MAE_LUMO-B3LYP,MAE_Gap-B3LYP
23309.57997918129,0.0001,0.02648881624687133,0.04191559394822445,0.07557942720452362,0.07215405224746266,0.08958352279842201
24203.861073732376,0.0001,0.02448462021684989,0.039564545939390246,0.07152373687278821,0.0715883519926308,0.08907375848604791
25100.25108575821,0.0001,0.02465735146530717,0.03671795552441603,0.06961210622689748,0.06745495892615093,0.08408755732350948
25988.14929294586,0.0001,0.02360216589282143,0.037405309394662835,0.06894260790050392,0.06910356375229504,0.08487120536552936
26876.362442731857,0.0001,0.021838210589364453,0.03575384904709011,0.06884698501870229,0.0687789418476685,0.07951499017138329
27764.168065071106,0.0001,0.021242691873283096,0.03681923284740765,0.06924323497672792,0.07013370682782422,0.08235489451679792
28659.48717689514,0.0001,0.02107083968883683,0.03511611877602822,0.066733151119448,0.06554187275659563,0.08051432046337519
29545.67735671997,0.0001,0.020517161739807298,0.03655665923864221,0.07055221473119173,0.06500274210146041,0.08248378596214248
30467.6855905056,0.0001,0.01953390884378165,0.036064328893911354,0.06694671309458969,0.06555670488435136,0.08180025010066683
31352.49294257164,0.0001,0.01951435133299705,0.03855669672261434,0.07341803368117775,0.06590613920990727,0.08855165140668644
32238.555529356003,0.0001,0.020461987009583637,0.03739304420390918,0.06903494499893086,0.06851096126686711,0.08622785768829747
33136.12811875343,0.0001,0.019006632094840988,0.036111019618160864,0.06528779187624001,0.06832987585602225,0.08061334255982978
34028.74232172966,0.0001,0.01929550261705769,0.036745764024490875,0.06823849311169221,0.0680092929455314,0.08011972548333246
34919.5418651104,0.0001,0.018199835332072256,0.03376440634451594,0.0661785885224708,0.06491084396790042,0.0764557970756793
35807.26061320305,0.0001,0.01787202883567645,0.034383308975793,0.066995848988445,0.061537228452263365,0.07699871450135286
36707.182143211365,0.0001,0.01714545610927011,0.033081436576921655,0.06546431925784713,0.06081585622699128,0.07577285990416031
37595.714770793915,0.0001,0.01800215859961133,0.03320694230925889,0.0632517699720188,0.060998252195675076,0.07482386544695906
38495.378033638,0.0001,0.01790355468007599,0.03383092415788215,0.06410490670327186,0.06398650370455994,0.07619653261804932
39382.61647605896,0.0001,0.016344368271703786,0.034989254782889286,0.06526635461373793,0.06340930204426203,0.07837967439524098
40274.175377845764,0.0001,0.016186077825703443,0.034779381535219055,0.06653955058252727,0.06317087948934073,0.08264626101601587
41181.80879998207,0.0001,0.015613409858097324,0.0346277659151812,0.06311532443090342,0.06558123184044265,0.07736423984697778
42078.87320518494,0.0001,0.015493862172951189,0.03328886610094654,0.06372316971128118,0.060693411520177196,0.0745353750697219
42969.37250304222,0.0001,0.015328014178656058,0.032139153068518125,0.06263566003795856,0.06319475670541003,0.07382434390318594
43868.288162231445,0.0001,0.01489936602434423,0.033688854247546675,0.06370684778385137,0.06847316587794974,0.07715389862410606
44759.846692323685,0.0001,0.014456449844192356,0.030839989819942022,0.06161995676307058,0.05890027116476564,0.07361075641995085
45643.66301703453,0.0001,0.014604306260473885,0.02904900962086642,0.05950417687988834,0.05957376488556465,0.07091645879200913
46531.237379550934,0.0001,0.015664786096694215,0.029324930755493264,0.060170650827837145,0.057482572992155,0.07044010181757578
47437.38743400574,0.0001,0.014761369658987066,0.0315950751047039,0.06118309079506805,0.05900155548717623,0.07294902051982662
48336.87225484848,0.0001,0.013908867452390913,0.03275896327250873,0.06097382703971743,0.06014616281072046,0.07364574207804411
49224.760335206985,0.0001,0.013607913798722547,0.030018356367139214,0.06203812511793145,0.057573785370093576,0.0725011489761261
50122.79939651489,0.0001,0.013293696530949377,0.029784504734330763,0.060232024463209986,0.05802587983580672,0.07162161167459262
51015.37012410164,0.0001,0.013411443029956713,0.029073243555729933,0.058926492504258264,0.05847421847952819,0.0699075814184944
51901.47585058212,0.0001,0.012993112122938038,0.030383179697556006,0.05961463118216961,0.05712766786132905,0.07029666133977902
52797.15431046486,0.0001,0.01261502002502934,0.03053760979738364,0.05860425766117157,0.05857350367852273,0.07070983133385486
53680.96776890755,0.0001,0.01240296659152675,0.029232346415334363,0.05762741102127939,0.0569357897420645,0.06971200545374859
54583.82209563255,0.0001,0.012416743538400669,0.03051779370968171,0.06032789731175743,0.058659834703105554,0.07198146331950135
55473.13257789612,0.0001,0.012580580411960496,0.02859368516424254,0.05944223659875746,0.056022056181873336,0.0696755432486318
56361.8811917305,0.0001,0.014571109070170134,0.032160976883023364,0.06103785508798215,0.05950240136005956,0.07259171701325251
57269.64324235916,0.0001,0.01354867008258853,0.028544845315076152,0.05858397996815674,0.056753267998035324,0.06836259934634227
58165.2093334198,0.0001,0.01200095576401363,0.02944272520476952,0.057500479519789476,0.05667535146287946,0.07032082923307321
59050.0126349926,0.0001,0.011794105286988484,0.030373978973729503,0.060399429806532026,0.057632147845302704,0.07260477084092888
59942.64697575569,0.0001,0.011727211657985332,0.029870562407053495,0.060449198524210886,0.05743428347998386,0.07537398473360718
60853.40214037895,0.0001,0.011779823521279684,0.029336861586191153,0.05868365397826149,0.05669531029858948,0.06805324350582866
61746.58627319336,0.0001,0.011437391366837243,0.02769538292925157,0.05738672380875691,0.05474530487306004,0.0673954023545474
62637.331159353256,0.0001,0.011117385214333239,0.030603921713400237,0.05810287795415164,0.06022916077367517,0.07050842737074507
63528.75739860535,0.0001,0.011400533062625097,0.02826111979004111,0.05722859713456875,0.056440829074668734,0.07274922461143463
64421.67006444931,0.0001,0.011456015086997026,0.028052223828303014,0.05657060992647433,0.054731540999087225,0.06837849579846007
65323.977442502975,0.0001,0.011907240864110909,0.029625337257344973,0.05884362941966811,0.057121492968704946,0.069776926662365
66213.8101451397,0.0001,0.010980767298768608,0.028633292855918844,0.05859405244412919,0.05637254454940582,0.07017568389235573
67099.61834597588,0.0001,0.010997277431142448,0.027510446806025005,0.05559875995049371,0.05437695768552029,0.06580661261053021
67989.6409778595,0.0001,0.01070536645191373,0.029165638415121105,0.056436622267307696,0.057551795769629044,0.06945754462496061
68885.86567115784,0.0001,0.010453722926677584,0.027007433469595218,0.05715670208235094,0.05592292959586828,0.06613655117277753
69776.83192825317,0.0001,0.010435180412784146,0.029004997715628675,0.05879791655168568,0.05668009415943032,0.06984567301658835
70670.15680599213,0.0001,0.011840441189024333,0.027710500404712755,0.05597108822685281,0.0545079405355239,0.06607906056525126
71557.31898570061,0.0001,0.01055138710626853,0.027412579923615562,0.05581847915673296,0.0549254451742333,0.06767353115884973
72447.5834813118,0.0001,0.010218907171906532,0.027038341645632426,0.05525951161762137,0.05350026576584766,0.0677500665315494
73336.0776360035,0.0001,0.010521483119543719,0.027352975572883895,0.055625856042501386,0.05402755371269046,0.06592182841048476
74235.71658301353,0.0001,0.009908568070714788,0.02689610858578853,0.05548038020425112,0.053329003492701116,0.06658760907563657
75124.49696207047,0.0001,0.009814109684357596,0.026062268162428653,0.0537887291011278,0.052810862681766234,0.06387512582684471
76022.22364425659,0.0001,0.009501959425136144,0.027901599446820448,0.055477194143616626,0.054253270178704315,0.06623411979497436
76912.39644765854,0.0001,0.010643662470515965,0.028446823862018897,0.056413673876129174,0.054819554387550935,0.06652211169206061
77810.27592134476,0.0001,0.009714906161093086,0.027579653398152073,0.05528037630316414,0.05574198211859493,0.06815155451802658
78700.38916230202,0.0001,0.009848596458776634,0.02651848090030227,0.05607574547514334,0.05319625739034088,0.06582535346252191
79602.8878865242,0.0001,0.009748621366989806,0.027016774706719003,0.056774400573549974,0.05359377865667748,0.06589371520780277
80510.60601496696,0.0001,0.009399357480038747,0.02697944894166719,0.05581734137950044,0.05348818568651073,0.06549728909702748
81392.52246594429,0.0001,0.009449295919750349,0.027805440591899794,0.054836636803492614,0.05509925981930577,0.0693835391727734
82282.32977747917,0.0001,0.00925345023136491,0.026446437694023328,0.054789238696616976,0.05319447358966153,0.0648463330255819
83191.5157752037,0.0001,0.009151067792505336,0.02726616086158432,0.05588493866756911,0.05387747530374674,0.06541668608293191
84076.95915007591,0.0001,0.009150668543056404,0.027992324663726365,0.05605936603470098,0.05440790966153636,0.06738547931342326
84964.69402503967,0.0001,0.009982613257291263,0.02774965168953103,0.05516019946578511,0.0538464354128927,0.06822549297513512
85847.36160135269,0.0001,0.009616720212744576,0.02590608854456725,0.055841763513147694,0.05247978151140152,0.06536496891457386
86746.62152695656,0.0001,0.00933169165880721,0.02671100359869495,0.054863255052787434,0.05216383642125371,0.06497809895102505
87631.72181582451,0.0001,0.00896016202659729,0.026528486444810397,0.0555936944218003,0.05313974997492268,0.06509899298454762
88521.51653528214,0.0001,0.009270106720183942,0.025994516467964822,0.054357537642244554,0.05346083619743129,0.06468695466367333
89404.39609718323,0.0001,0.008775234034591716,0.027747982790962276,0.05540658323968033,0.053907318349624846,0.0661806876453019
90309.18276524544,0.0001,0.008786742336987596,0.025909680224338393,0.05438818854277576,0.05267756243704249,0.06443069672803713
91193.57190537453,0.0001,0.008688500424883791,0.025277639579473713,0.053687677025508244,0.051478120103385636,0.0636806086247323
92086.6057677269,0.0001,0.009017363119584365,0.025385364030108146,0.05478365778974098,0.05319323713746887,0.06358379712234105
92973.92235708237,0.0001,0.009192292667646115,0.025658251032044943,0.05373901403136079,0.05102757306795206,0.06395245827443556
93871.6647207737,0.0001,0.008461117256442848,0.02664725387631514,0.05521470452655917,0.05351610753454837,0.06435806543698457
94777.90771913528,0.0001,0.009477701069930618,0.026320400860986932,0.055283653814280666,0.05227171037872838,0.06475202694902027
95666.29557442665,0.0001,0.00839689535531651,0.028570997974124285,0.05714164878780859,0.05357934404338242,0.06963018455585188
96564.76435923576,0.0001,0.00828312776016436,0.025998537389397603,0.05314557316425098,0.05193390106845717,0.0645021230818047
97460.55151295662,0.0001,0.008347557489708265,0.026409491418156184,0.05350210155316242,0.05302693222150515,0.06415903527417165
98350.34715867043,0.0001,0.008303819445865793,0.02680189699394125,0.054140871197801275,0.05299070434891972,0.06385107240180701
99233.33578276634,0.0001,0.008311562765919716,0.025544031888313803,0.05289646777813193,0.051289391719830275,0.06425177729688739
100121.65078306198,0.0001,0.00814607876169465,0.025356862986258222,0.052308141311242784,0.051526937676592006,0.06323460965947016
101014.43485331535,0.0001,0.008250938927983807,0.02727678595629079,0.055700587850806546,0.05438971666080868,0.06693311959437324
101920.25411128998,0.0001,0.008336957071492306,0.026723273894706773,0.05317780695706601,0.053030723652553624,0.06537374813728165
102829.02036952972,0.0001,0.008306916270601985,0.02598348216575721,0.054519676801584795,0.05116107337386208,0.06299259637960661
103717.79196023941,0.0001,0.008305029832466079,0.02743312052900241,0.0540410675732731,0.05318861123108268,0.0668872222778153
104607.74562740326,0.0001,0.008166323743217659,0.026837959779358513,0.05439395933450712,0.05170394363077379,0.06478241406428512
105493.72785973549,0.0001,0.00784358827734186,0.026101552434511725,0.05264564147949721,0.05180128323740769,0.06379947666202905
106393.93002700806,0.0001,0.00789147080946545,0.026521138964467176,0.0542878695243532,0.05231910336626048,0.06434945136091651
107293.02278852463,0.0001,0.007742216964425199,0.02588450228588885,0.05251927812424141,0.05139944244879129,0.06344306550664938
108182.3070371151,0.0001,0.008832174540586622,0.02696773445010853,0.05414340049769797,0.053550223327966696,0.06363207354978138
109076.84216856956,0.0001,0.007797091390516331,0.02681503770546133,0.0526795210117618,0.05206285368766167,0.06341883861557837
109973.3814163208,0.0001,0.007974429664943059,0.026070810903365535,0.05427693031526224,0.05249534322404835,0.06335514015356254
110871.44963908195,0.0001,0.007709037292613773,0.025631052316753045,0.052595932694446776,0.05178418791324736,0.06303275304750507
111771.9857609272,0.0001,0.007585235006684355,0.0265728574652588,0.05374445921978238,0.05228334333534166,0.06531213200611984
112664.3323996067,0.0001,0.008059549145859879,0.027015597866229153,0.05579268707271117,0.052029085068369764,0.06375691703274881
113569.13872385025,0.0001,0.007448200173167761,0.027177746719560587,0.055113802600674444,0.05110510191956424,0.06352792926005757
114462.73313736916,0.0001,0.00737067467458092,0.026018924565765527,0.053838708058287825,0.05181945437640507,0.06349164167579079
115364.28759217262,5e-05,0.004852629010407676,0.022807707230625324,0.04864687664142971,0.046469862311670954,0.057485845851844776
116258.02244377136,5e-05,0.00437981368440889,0.022677548176636385,0.04842720164817155,0.04649226416499302,0.05700834433625269
117150.98511886597,5e-05,0.00423695414436052,0.023209962480081597,0.04815830595666382,0.04659853053026574,0.05711261039236012
118038.0006453991,5e-05,0.004140445618815933,0.023726354471443948,0.04798693052645888,0.04640050074040483,0.05724734184773319
118920.58601617813,5e-05,0.0040574391547408455,0.02307251341006156,0.048537978513530936,0.046217889320098564,0.05782498867218174
119811.7908012867,5e-05,0.004004127369024729,0.023364436279679386,0.04806880899235941,0.0464970925119199,0.057735699378480596
120713.20478320122,5e-05,0.003949220356150084,0.02307866551886961,0.04888949407895333,0.04662458353509793,0.05699234905696676
121615.27868318558,5e-05,0.003906905942175056,0.022744178497814172,0.04772711306876172,0.045812040868622575,0.0566930066475134
122508.1589372158,5e-05,0.0038614416113821777,0.022944070650104127,0.048105498971316586,0.0459664076053117,0.05678212413277523
123394.7472743988,5e-05,0.003815504613465385,0.02348829765316402,0.04780685985307135,0.046296227332161,0.05655678248553933
124287.27980685234,5e-05,0.003789139867321391,0.02361109504050437,0.04777463220356677,0.047118341093668414,0.05762042845370581
125178.33193349838,5e-05,0.0037543987192011122,0.023821734796941663,0.04791657541048712,0.04588013903853677,0.05688302624720145
126071.4642906189,5e-05,0.0037300902072609416,0.023596708682217526,0.04831338574526601,0.04626457444551871,0.05720452159911256
126956.94172048569,5e-05,0.0037009330241213377,0.023384957098765386,0.048339343698669955,0.046358070458079326,0.05691817578713526
127844.65289902687,5e-05,0.0036538756366427433,0.023643583136550326,0.04806290706216085,0.04636296079968451,0.056710043657850824
128735.00083851814,5e-05,0.0036321327848790885,0.022854707949409737,0.04787819248600302,0.04573473084666803,0.05644951444028995
129626.99737620354,5e-05,0.003610747831573478,0.023235034373835554,0.048448010784675706,0.04647629921020104,0.056784802011227604
130527.5373032093,5e-05,0.0035937604868979734,0.023583705165676653,0.047976836603891126,0.04576581218915581,0.056819067118709855
131416.41593956947,5e-05,0.0035616500412421863,0.02374211753319899,0.04806075595293985,0.045864053418168585,0.05699488636202119
132314.46609568596,5e-05,0.0035583746363469526,0.0240945381327682,0.04828700757214428,0.047030080043673296,0.057611906810106764
133216.70709085464,5e-05,0.003521143626081249,0.02433653850695245,0.049490086914244,0.04607700648258779,0.05884213790323531
134116.03645920753,5e-05,0.003505069916074235,0.023748381688959853,0.048032415683448064,0.04572042446638624,0.05709785894489888
135006.2683377266,5e-05,0.0034691008586280624,0.023243483553678196,0.04780256703813652,0.04647643085930146,0.057163150456871696
135908.3763642311,5e-05,0.0034487351848240064,0.023301059852171856,0.04821742819445095,0.046330225110385925,0.056916997772004874
136802.77141714096,5e-05,0.003433519346090215,0.023814052043494262,0.0479841508670216,0.0460915138899628,0.05789139472364755
137700.08209705353,5e-05,0.0034174453437337453,0.023895935158381915,0.04808111530799065,0.04600552919070141,0.057179449445086024
138589.36671113968,5e-05,0.0034001830140933825,0.023522900245844868,0.047909470546256966,0.04614415851714501,0.0571110586565587
139475.29082751274,5e-05,0.0033769019977328424,0.0240772278424015,0.04828790734716018,0.047744428477804524,0.057178500012953305
140360.91590738297,2.5e-05,0.002537373543883539,0.02281741401400774,0.04643870612189123,0.04455742548713339,0.055094169747075664
141243.73913502693,2.5e-05,0.0023880040167391036,0.022759129312595827,0.04654568177070204,0.0443498287091554,0.05500282023686696
142137.5457959175,2.5e-05,0.0023462798297284107,0.023442265684497452,0.04670976142269912,0.044851879606229585,0.0552572906655595
143036.49717760086,2.5e-05,0.002321112659808515,0.023066729741611853,0.0463026678539775,0.04446176294435123,0.05494295728238451
143918.35912060738,2.5e-05,0.002297556729072278,0.022778542674769815,0.04643859038097964,0.04436103129574265,0.054939836299990136
144811.23879289627,2.5e-05,0.0022807623650225382,0.022986934947790746,0.046524192714279516,0.044582589670523275,0.0553020563167718
145703.4748456478,2.5e-05,0.0022630048967060014,0.023075894802356924,0.04654160243187741,0.04436201560657937,0.05505559046447813
146598.93847489357,2.5e-05,0.002241938654357432,0.0231694207387378,0.04670424569618989,0.044698716324025146,0.05537424183287783
147493.89212536812,2.5e-05,0.002227826290835874,0.023313987316384698,0.046668414319499155,0.044624673995649705,0.05541792236492659
148384.59573173523,2.5e-05,0.002216482966401397,0.02333313405551877,0.04660488623614963,0.04500745885402368,0.05541386988540942
149281.83110046387,2.5e-05,0.0022021973298434376,0.02324183917939766,0.04688651692380606,0.04473607767961411,0.055335384475139617
150173.18588614464,2.5e-05,0.002189040953439195,0.02294157298738781,0.04652522113744366,0.04436941938702779,0.05541605361230943
151065.96604442596,2.5e-05,0.00217308446206534,0.023094662059717257,0.04656075965419798,0.04445161764717145,0.05507263279325695
151958.23268556595,2.5e-05,0.0021601751865542185,0.023489914333233372,0.046864987260258575,0.04520778538889184,0.05626903713788423
152838.58099722862,2.5e-05,0.0021494062006729817,0.02357170579307116,0.046903908321455155,0.044663937567025615,0.05540760252250981
153722.1130554676,2.5e-05,0.0021369164693731913,0.023475904034211844,0.04693285398983854,0.04476313750438821,0.055344852840587364
154626.42988967896,2.5e-05,0.0021229835422598266,0.02335501784555298,0.046828788353342636,0.044637017167829446,0.05569576859266001
155508.40680408478,2.5e-05,0.002113676344695882,0.023451732278870333,0.04654761299340194,0.044490785380793055,0.055074925646404364
156389.6734495163,2.5e-05,0.0021032432146722594,0.023440690969786793,0.04687139313045555,0.04477609114901796,0.05562072327912449
157297.67256069183,2.5e-05,0.002090764843994603,0.02346047527258068,0.04679338032301617,0.04481962439652436,0.055688898588288197
158193.5399465561,2.5e-05,0.002081019707007872,0.023516652071538264,0.04696997028468857,0.04476732819341522,0.05568172928214549
159083.16024756432,2.5e-05,0.002067665717459798,0.02325234278757914,0.04708749849897086,0.0447529440876377,0.05542003479957298
159985.4856452942,2.5e-05,0.0020618911620337247,0.0231932534203787,0.04694112594950403,0.04448260438920851,0.05527516668555944
160885.96217155457,2.5e-05,0.00204878491392768,0.023449414933326262,0.046922023302091005,0.04491579834375611,0.05555854085571994
161767.74755573273,2.5e-05,0.0020382027089127846,0.023394214008280272,0.04705809608095462,0.04475348669410934,0.055617655575414864
162660.25931715965,2.5e-05,0.0020288281031031093,0.023924544837853997,0.04674646623358742,0.04480898800815459,0.055811919291340197
163548.95521235466,1.25e-05,0.0017083941321217192,0.023005655995736785,0.04631961066426938,0.04412599705455979,0.05503274698093101
164447.0265226364,1.25e-05,0.0016595978341945993,0.02326580064145586,0.0465366509865016,0.04426942565154175,0.055274518762704325
165340.3926358223,1.25e-05,0.0016465787708212565,0.023192682004427194,0.0465849142867402,0.0442536371346439,0.05522829856097653
166230.53150701523,1.25e-05,0.0016367818873066293,0.023427373571730428,0.04651666579990789,0.044144440560653114,0.05515094341770295
167137.24547028542,1.25e-05,0.001628662944694,0.02352510111951847,0.04662135548519183,0.044389254982760015,0.05533906790038782
168032.5845706463,1.25e-05,0.0016228474930346792,0.0235770863037729,0.046491726159130296,0.04422010877797987,0.05524099556601355
168924.94228720665,1.25e-05,0.0016132405454367946,0.023487675800213915,0.04650263747979147,0.04425184686144296,0.0552598142620759
169820.8990561962,1.25e-05,0.0016093722224518722,0.023415533643036498,0.046643276757284885,0.04433694072434755,0.055297880963189716
170727.66276693344,1.25e-05,0.0015998502121967852,0.023435533262368285,0.0468674836675199,0.04456147711551336,0.05548563865410358
171621.4904537201,1.25e-05,0.0015936498223763633,0.023701328610231557,0.04674074703152323,0.04439273261815548,0.055526427313100646
172507.50152754784,1.25e-05,0.0015859596570163747,0.023578208347633293,0.04659151719851354,0.0444045052675699,0.05540037346442428
173415.16207957268,1.25e-05,0.0015814439563128974,0.02329884232567945,0.046742193529745624,0.04445688259691838,0.05524319853200218
174309.4445991516,1.25e-05,0.0015756030138128379,0.02354209470042368,0.04664389818220375,0.04434114395445283,0.05536660449603601
175201.06295108795,1.25e-05,0.001569308566684281,0.02347869380702547,0.04674488365553942,0.0443919499684073,0.05541974156255357
176101.94035744667,1.25e-05,0.0015626827605876147,0.023444905523950937,0.046719023311639754,0.04439693340397246,0.05543669847417826
176994.88520002365,1.25e-05,0.0015570304074795005,0.023674507829976522,0.04685210488750623,0.04442657563891724,0.0555495922363328
177903.03132367134,1.25e-05,0.00155216534120706,0.023614929958354576,0.046826649538598435,0.044445335447921785,0.055528443701566
178797.8541150093,1.25e-05,0.0015480491717294095,0.023860433914078258,0.04685807825136453,0.04445720621047705,0.05563354615132268
179693.34817671776,1.25e-05,0.001540852283756514,0.023749295015042957,0.04716474244204057,0.04502404987141345,0.055641881963708555
180591.10604643822,1.25e-05,0.0015343950770909665,0.023672573252977936,0.046825096302320936,0.044483304417028455,0.05546782414576709
181485.787088871,1.25e-05,0.0015307659938406837,0.023767007705209457,0.04692509918378807,0.044606274151151794,0.055778009859536515
182383.6578888893,1.25e-05,0.0015237950990930611,0.023893879153524384,0.04716764740301454,0.044825758497409954,0.05570964354212435
183292.22482943535,1.25e-05,0.0015183193132042771,0.023705739657194785,0.046824067957715744,0.04449499443187156,0.055778527162413556
184185.4043495655,1.25e-05,0.0015147616273835844,0.02368789182061198,0.046910048984468634,0.04466923792133057,0.05569168330692232
185071.01780581474,1.25e-05,0.0015081173735196666,0.023515424393682993,0.0470154663613728,0.04454257875747698,0.055751285382819815
185961.18852186203,1.25e-05,0.0015036782748944126,0.023562401747660295,0.046806658130135306,0.044498776336050753,0.055653463910763465
186858.121737957,6.25e-06,0.0013647879610194202,0.023702666501677655,0.046727396470953864,0.04434241999495897,0.05561266767082703
187766.76857542992,6.25e-06,0.0013494270938993703,0.023707900331252675,0.0467962934069863,0.044392364196777105,0.05557364550425258
188657.2618112564,6.25e-06,0.0013437324395920531,0.02381036915811641,0.04687885605855657,0.044488285467101776,0.05570108986218257
189549.17718291283,6.25e-06,0.001340327634927441,0.023827856284749396,0.046901931416721665,0.04443462547926876,0.05574883615021226
190453.26191973686,6.25e-06,0.0013370813688326404,0.023835686047314834,0.04680508643250288,0.04440834317483393,0.055589585108805566
191349.90303874016,6.25e-06,0.0013338232977301225,0.023746561845154765,0.04686908289221092,0.04438516588887688,0.055732736874578845
192232.97649097443,6.25e-06,0.0013303711220430598,0.023914161867921883,0.0468159430132827,0.04441045456194572,0.05569729244788752
193126.67502498627,6.25e-06,0.001327323159797223,0.02378207045001843,0.04680536890694516,0.04442846433053422,0.055645319562267995
194023.0828397274,6.25e-06,0.001325504501307604,0.023859984534602804,0.04684828180014398,0.044454727466829,0.05575581624710665
194930.6254503727,6.25e-06,0.0013210107094032257,0.023937214662427795,0.04688392573516292,0.04453922527150199,0.05568535769255598
195833.57221341133,6.25e-06,0.0013183624678384381,0.023970160862113198,0.046954198112840996,0.04452941849763446,0.05578025266277232
196723.27182483673,6.25e-06,0.001315793217103935,0.023790291981200994,0.046883274552111075,0.04441704403277249,0.055793762250238674
197620.04203033447,6.25e-06,0.0013121463264519377,0.023864770558282775,0.04700838051626618,0.04456176449277106,0.05578473786073735
198508.98998093605,6.25e-06,0.0013105864498960391,0.023994304081159015,0.04710097522522544,0.04479645665842657,0.05593337326954175
199399.9333908558,6.25e-06,0.0013057379891045484,0.02394810058081234,0.0470195453781057,0.04449588804749697,0.05581979688504071
200307.73384428024,6.25e-06,0.0013049931231415978,0.023958671430551217,0.04693096525182268,0.044510689241190345,0.05588689925953515
201195.79656124115,6.25e-06,0.0013019027382793898,0.024002094505648868,0.04699422275455604,0.044674255622103365,0.05586654369102608
202088.68747019768,6.25e-06,0.0012990420379877577,0.024008700133974072,0.046983034764959526,0.04462960582473116,0.05591113329947126
202979.03093242645,6.25e-06,0.0012956293639091341,0.023992034335208235,0.046980342690903586,0.04466441255350664,0.055938437022802726
203876.9907388687,6.25e-06,0.0012928570277519517,0.023975279228893746,0.046973553233030554,0.04460232918975561,0.055974085742062155
204766.98488855362,6.25e-06,0.001290412206314602,0.023898943138611,0.04696921882112791,0.04450947264010967,0.0558946359420342
205663.31055116653,6.25e-06,0.0012878020183362715,0.024056249427670182,0.0470978912126763,0.04470448955648511,0.05609130468544188
206550.32766866684,6.25e-06,0.0012854576929495559,0.023892285235398863,0.047118707348783546,0.04457052959082386,0.055968747566652016
207450.09439969063,6.25e-06,0.0012823513659873515,0.02391287593651315,0.0469960318966365,0.04460249993764901,0.0559534693656712
208349.32368826866,6.25e-06,0.0012794303152635666,0.02400610610070648,0.047025718234579836,0.04462366495678549,0.05604806314084576
209236.59208607674,6.25e-06,0.0012768619128057295,0.02404747731090391,0.04721744671940721,0.04463579272140942,0.05608139664907857
210130.53091716766,3.125e-06,0.0012121936322027297,0.02405474317443626,0.04700897893126649,0.044528621869056345,0.05594230942947829
