Time,Learning rate,Train loss,Validation loss,MAE_HOMO-B3LYP,MAE_LUMO-B3LYP,MAE_Gap-B3LYP
276.7112867832184,0.0001,0.527359414701841,0.3065154797398096,0.2129050905929818,0.20836775978251038,0.2915803998319816
527.8031239509583,0.0001,0.24894670024392793,0.19929745599878923,0.17193768587446145,0.17384606522025933,0.2297901712483712
773.4179196357727,0.0001,0.18133185748469174,0.15357644585845337,0.1558330648607887,0.1547132667366797,0.1976991709445284
1009.6908192634583,0.0001,0.14333819998957853,0.12030089134617485,0.14039000909174482,0.1299490012806279,0.17685744439601384
1245.9200513362885,0.0001,0.12018005909567861,0.1293297561883986,0.13350085964049102,0.15280584412197373,0.1812765669043884
1482.5071005821228,0.0001,0.10212870442768456,0.09941432586226338,0.12159103451895997,0.12329721233313859,0.16138261675032067
1718.976040840149,0.0001,0.08922812231255312,0.0921984250884769,0.12667944597569739,0.11621868350779106,0.14690988807545052
1955.5063285827637,0.0001,0.08069952437039528,0.08641230113517613,0.11312043358684924,0.10638553762206035,0.15176585410045731
2192.279706954956,0.0001,0.0730369138005251,0.0843386251082118,0.11070453725286418,0.11435365646658927,0.13991242691263892
2428.8615486621857,0.0001,0.06715381261615663,0.07233402920095278,0.104835414498061,0.10052415416698664,0.1330626123059114
2665.1978504657745,0.0001,0.06349529471434744,0.06315433335600525,0.10234664431950782,0.09388133079152919,0.12426040388780603
2901.8986756801605,0.0001,0.058758957944937865,0.058610787709775326,0.09604132483600232,0.09277255842685897,0.12049640284225874
3139.6069889068604,0.0001,0.05399180224846095,0.060098730274769106,0.09661216530139166,0.0911540790504276,0.12237771188972023
3373.1371262073517,0.0001,0.050414140202670786,0.05233634789976314,0.09272252105336842,0.0872703261698841,0.11117730357880584
3611.064644575119,0.0001,0.04787647756399623,0.053994958726567684,0.09423953063390308,0.08488144026701512,0.11664052051594603
3861.285212993622,0.0001,0.04418601845954866,0.05096761576999166,0.09081135294738825,0.08846512733874362,0.10867402767780346
4109.147865056992,0.0001,0.04223565919683202,0.04974512112189207,0.08449734120324964,0.08555117633691324,0.11043916082711165
4365.115540981293,0.0001,0.03969491243223419,0.048329527770607915,0.08363772328382874,0.08392639467716415,0.10849974417208873
4611.178480863571,0.0001,0.03759013706308629,0.04472090014073926,0.0834032776210881,0.07908966273314617,0.10520335562002647
4845.4743411540985,0.0001,0.03605825622809308,0.04165074931382241,0.07949888170156859,0.07577436393498879,0.0981745837226432
5098.044823169708,0.0001,0.035042282458863996,0.04148125520740678,0.08291497825833094,0.07554805402634457,0.09884089377641618
5361.37593626976,0.0001,0.03264672727322096,0.0435635354832792,0.07955378345019917,0.08255388720425354,0.10197873932397154
5610.398065090179,0.0001,0.03149947865892075,0.040364902526915554,0.08046913789044136,0.07830556676716947,0.09594258960073562
5846.492599248886,0.0001,0.030333941979936226,0.04287565168537966,0.07758205801597826,0.0841208637756517,0.09813293403208222
6082.682857513428,0.0001,0.02894077681251452,0.039247002325968776,0.07641927340452574,0.07436686415851052,0.09743981099408143
6318.940002441406,0.0001,0.027685484150993683,0.03801671715114056,0.07436070280889157,0.07120624259665426,0.09657702629489501
6569.5235686302185,0.0001,0.027416339772681333,0.0409306060724371,0.07492423630268058,0.07720733508337625,0.09877617622133245
6831.615196228027,0.0001,0.02625753477301357,0.03986468633484953,0.07645368126203429,0.07848753547957786,0.09648953975559857
7069.339435338974,0.0001,0.024988093884309417,0.035905714480818064,0.0728122710626764,0.07162048524677105,0.09249566469532565
7312.385049104691,0.0001,0.024283473481661953,0.03762667196051219,0.07122477342854334,0.07391506712906934,0.09645625788140362
7571.46547794342,0.0001,0.02370188930505152,0.034202911510262224,0.07207263388961502,0.06561111923802296,0.08991859478602117
7831.163791418076,0.0001,0.02299909159036999,0.032316083630543675,0.067272963780297,0.0672758463270081,0.08580760705719742
8076.988511800766,0.0001,0.022099042982221165,0.03148970209348827,0.06780751315685948,0.06370989245702953,0.08397775750219272
