Time,Learning rate,Train loss,Validation loss,MAE_HOMO-B3LYP,MAE_LUMO-B3LYP,MAE_Gap-B3LYP,MAE_HOMO-PBE0,MAE_LUMO-PBE0,MAE_Gap-PBE0
1270.475638628006,0.0001,0.6968327201490985,0.4396357386905613,0.2175243611492715,0.2227629062948661,0.3002758435336655,0.2726432794516042,0.29262581289606865,0.36671722169959864
2516.8524081707,0.0001,0.329367630688918,0.25769580757637883,0.1732735451828994,0.17077627532458345,0.22486055929180251,0.23517002634943565,0.2363833536629161,0.3153686720815829
3765.8851227760315,0.0001,0.22589146625762288,0.22926740316609742,0.15376991597018197,0.153132094162929,0.20003639957634495,0.2629749934199521,0.2431525556242428,0.39234446993825733
5013.067157506943,0.0001,0.17169805909607244,0.16495017334486595,0.13823919532098639,0.13641952305257393,0.17141072214869377,0.20703006637190682,0.2020423955113403,0.2724607628683199
6262.753616333008,0.0001,0.14144591359473788,0.1651182214186476,0.13779712846720724,0.13231559611689755,0.18025573960929306,0.19419767895511922,0.19976628292054213,0.26000764300561247
7513.595852851868,0.0001,0.12176751414948205,0.12564115761016126,0.120318232715776,0.12097796225744974,0.14913627432733592,0.18285178809219713,0.18029186331662148,0.24456506443007633
8764.46810913086,0.0001,0.10430968669924912,0.12004859781426397,0.11115431201890444,0.11037904848600401,0.14745685904496364,0.1695809105961848,0.18612010455304037,0.23294964419176697
10013.087110996246,0.0001,0.09403596310308966,0.12386703467455464,0.11976589611827367,0.11231820397119498,0.1601200116172081,0.17048248128619797,0.17392199486368698,0.23090230060630668
11258.271913051605,0.0001,0.08422781961424061,0.10161769654738863,0.10210966099199814,0.10533050148368231,0.13348174007167776,0.16125735798488658,0.16986537786037978,0.22741418219406997
12504.960707902908,0.0001,0.08052970974287128,0.08680662594469826,0.09621604292030338,0.09303651500319354,0.11773355144885483,0.1629470732604015,0.15828666585915502,0.21519991369855618
13750.735001564026,0.0001,0.07140078355965886,0.09083567926849144,0.0952527127889217,0.0959464117048474,0.12091194234879006,0.1637199469413417,0.1590941625674044,0.21184299619194236
14998.126792907715,0.0001,0.06878738449879526,0.08611672914139469,0.09551645866583088,0.09421087376403393,0.11667691102282896,0.15400901250760604,0.15517118318943832,0.2044360213622328
16243.424765348434,0.0001,0.06480503626949796,0.09311548904282194,0.10134632692151951,0.0957372086657508,0.12915119955443782,0.15991253076970888,0.15704679876270067,0.20778459461975354
17492.150017023087,0.0001,0.05945835976540499,0.07709272037090997,0.09569699228715298,0.08771700096105232,0.10930794816641067,0.148299873948358,0.14418434308430933,0.19601972436495707
18739.01804971695,0.0001,0.05647064179765426,0.0724138891517518,0.08595165675615549,0.08481493095376864,0.10662173143096676,0.14005572920633488,0.14300493007153148,0.18729586419123662
19987.02282333374,0.0001,0.053626810321248025,0.07027123840370007,0.089367577262033,0.07926462774964281,0.10712191462222188,0.14003181088438102,0.14083201801377718,0.18247541048581725
21234.011699676514,0.0001,0.049679653042581005,0.06558509920510892,0.08163531423066765,0.08183410776408172,0.09886598371391796,0.14366868447719872,0.13542570944248014,0.18149514252863086
22482.038234233856,0.0001,0.04630327242416202,0.0615019338674752,0.0795680346129624,0.07662357627911451,0.09820563718394246,0.13116773892267372,0.13454605667313882,0.17704102970144472
23730.287591695786,0.0001,0.04777387200835545,0.06279779754271742,0.08255013571433162,0.07875236010012539,0.10034101355185426,0.12996497564237167,0.13211397990902807,0.17595850925904502
24981.604994297028,0.0001,0.04644855167599816,0.05837649832601133,0.07542821423705513,0.07580275475917968,0.09430129653582868,0.1316768474376665,0.13236871412380885,0.1763636783058748
26231.147726774216,0.0001,0.041543674018891565,0.05989593187079183,0.07923010491575376,0.08484598702506739,0.09240216267961675,0.13030372282962455,0.13861872059476912,0.170670295231033
27477.26313495636,0.0001,0.04009217625619027,0.055625778376233816,0.07600128864738441,0.07518454280149886,0.09121776666864029,0.1233491674529449,0.12955404964737793,0.16856666592542277
28725.098569631577,0.0001,0.04030660486830084,0.05599674373250475,0.07410504763835525,0.07370225657186986,0.09118119782759505,0.12644427748976503,0.13162176133245204,0.16782191777377745
29973.74433040619,0.0001,0.03921384044129866,0.05934141217611539,0.0742104762256226,0.07943318029825422,0.09884161924254525,0.12444208215106603,0.12649385206590652,0.16625986788462613
31224.03850054741,0.0001,0.03617028754301321,0.0561774524840357,0.07436899900978458,0.07412316800420762,0.09073441912933151,0.12101208214885796,0.12361617015504524,0.1642304732906644
32473.262675523758,0.0001,0.034694328210214447,0.051206549625623654,0.0717341225207502,0.0715122533247551,0.0878667149097076,0.12350391382804407,0.12080510431280365,0.1636566032609935
33723.93833184242,0.0001,0.03424966927571269,0.048155228636635586,0.07099259417785043,0.06849768890486568,0.08333871643399245,0.11504961396033929,0.11827785788652734,0.1546732633979999
34972.511112213135,0.0001,0.03416045157115,0.11716544382407049,0.10157517582554217,0.10352437426621346,0.13006690933565404,0.13963258264443099,0.1444109175194399,0.18611575408594067
36219.393124103546,0.0001,0.03347130481776075,0.050884780442651566,0.06973757600543912,0.07715937116282859,0.08704855597672413,0.11417159844824867,0.12679112164155412,0.16085674027371202
37465.83950662613,0.0001,0.03137193429361434,0.05174013883926165,0.06960910523545429,0.0725774182274124,0.09067634075547157,0.11903826154965294,0.12253164457749302,0.16357812178610312
38717.01343083382,0.0001,0.0308432177497609,0.04774501339138933,0.0688117464793259,0.06662857634333269,0.08527580352468841,0.11353407342606836,0.1167059321706792,0.1524954226489182
39965.26333832741,0.0001,0.02918723959416664,0.04891245942085217,0.06878286656478967,0.07105733754960955,0.0870159871299568,0.11501968274027455,0.12259688885669685,0.15467401026636388
41212.433671712875,0.0001,0.02856382910942975,0.04766865445564656,0.06885701458577234,0.06690110874304077,0.08184526508622533,0.12852217407714392,0.12054484666406798,0.16420840001479356
42464.48158502579,0.0001,0.027606699387861935,0.052184775535021405,0.06873458664147573,0.07052571028829419,0.08500174843438937,0.11461885990808453,0.11985663754479083,0.15586080279150497
43711.79387187958,0.0001,0.027119110462193226,0.047724201531048734,0.06818412164828071,0.06770151541289547,0.08357088468570427,0.1132705047558639,0.11514003533978424,0.15279098963589052
44960.25835156441,0.0001,0.027011045622732082,0.0445397394834919,0.06588225671222109,0.06547360218094854,0.08008805323779915,0.10863039956116102,0.11508517141557194,0.15071718182885524
46210.45014548302,0.0001,0.028177736485090924,0.0431512268085693,0.06442599507264947,0.06309238174605115,0.07779606088444548,0.10952887783021653,0.11509945025332503,0.15187330525189804
47456.00733923912,0.0001,0.02593494182079779,0.05563426353161949,0.07810287877964917,0.09330360156440465,0.08745253472207362,0.1271544990366243,0.11956331971797722,0.1612295631846454
48704.87332201004,0.0001,0.024830526582572333,0.047266220330876386,0.06834503489509439,0.06813734184655135,0.08310633846914448,0.11156508859592357,0.11931768957862103,0.15462753240375754
49958.28234553337,0.0001,0.024600446771451883,0.06661291318863044,0.08297000321302113,0.0847908767637631,0.1050298418644103,0.12124126109534515,0.12536767375362895,0.16352913449072545
51206.707538604736,0.0001,0.027206925356969957,0.04705087885077847,0.06430699184324334,0.06551409034407855,0.07844378090426417,0.10899468646112885,0.11904094071976368,0.15128222836522207
52453.01938819885,0.0001,0.024425736084062427,0.04149480902183896,0.061672317195737604,0.06075831264863317,0.07562820037203395,0.10651624874697176,0.11139022808533897,0.14627902499357298
