Time,Learning rate,Train loss,Validation loss,MAE_HOMO-B3LYP,MAE_LUMO-B3LYP,MAE_Gap-B3LYP
201.04127311706543,0.0001,0.8169328825436296,0.442865763199259,0.22724100126707686,0.2855323195685354,0.3561032332245246
401.58064103126526,0.0001,0.37173176092818483,0.28558073980375653,0.18736239112173567,0.22425305262714557,0.2879370688480507
603.6017458438873,0.0001,0.25987792665741916,0.2262577619073833,0.1665777632566117,0.20433106819557417,0.24360970023583814
804.7690136432648,0.0001,0.20013228607016023,0.22435228773685734,0.1945976008898044,0.21365330176860373,0.2298934009245393
1006.6659867763519,0.0001,0.1591914607436849,0.15213190839431517,0.14309400791202773,0.15240665938568654,0.20967928341286962
1208.111277103424,0.0001,0.13322878959856554,0.1215691928524258,0.13531393371073447,0.13412493612986037,0.1803848721243657
1409.2952620983124,0.0001,0.11289865653175804,0.10054712547802903,0.12294144949882507,0.12172338475749812,0.16529850612583624
1610.714516878128,0.0001,0.09794400585215877,0.10732013814497465,0.14252613538241568,0.13068150778917015,0.16144725329342274
1811.3356120586395,0.0001,0.08658315211076806,0.08214873752484207,0.10982298058332346,0.11005467568318968,0.150948468056039
2014.292918920517,0.0001,0.07637331390008877,0.0844040609968639,0.11263523172355235,0.1052378551461197,0.1593264424486773
2215.7969074249268,0.0001,0.06953674158561263,0.0700314274544966,0.09911563182231861,0.107085290067898,0.13615634972273724
2417.1787033081055,0.0001,0.06306748243171102,0.06900598155214606,0.11502566976486205,0.09101880742134016,0.1339201102004306
2618.378294467926,0.0001,0.058185668698459966,0.05993062729164109,0.09692119852522149,0.09668785100783427,0.12076370788030756
2820.3322625160217,0.0001,0.05377696360527731,0.058925053170866604,0.097965122626692,0.08427513250636,0.12941481642825736
3021.794573545456,0.0001,0.049553017897589965,0.05057752843227542,0.09116647546898346,0.08203119565677429,0.11157221659769016
3223.826164007187,0.0001,0.04683921000825692,0.0550397432298298,0.08736070091612826,0.09742867636983804,0.11879685622440313
3425.94468665123,0.0001,0.04379827317902999,0.05286325589373526,0.08689281399653703,0.08563940293790297,0.1184292033013734
3627.93962931633,0.0001,0.04153272073293438,0.047880496285709,0.0877491821028746,0.07914845284386353,0.11234646312772915
3830.4714274406433,0.0001,0.038867014436743556,0.04529714844572842,0.0843435822852224,0.08770484420864989,0.10354597914715319
4032.3438832759857,0.0001,0.03697669139523129,0.040528721633659774,0.07941841546084734,0.07585662313058938,0.10257718329437157
4233.378429412842,0.0001,0.03499889287081466,0.04371026910636483,0.08087517071539164,0.07668967914743799,0.10611229679667933
4435.877338886261,0.0001,0.03316721213270991,0.039106162723366554,0.07813299632649125,0.07321829541089599,0.09821780732064243
4637.667657136917,0.0001,0.03142933639521239,0.03999669152437308,0.07831530560679036,0.07612931095209217,0.09698042499187749
4838.742164611816,0.0001,0.030647911999270826,0.03755351439317794,0.075886104541094,0.06990372505670335,0.10105626765019618
5040.729604482651,0.0001,0.029325308506443055,0.03624218496590836,0.0730028058533141,0.07082428326829494,0.0950831773621752
5241.518867731094,0.0001,0.02768613039932481,0.03836920463566213,0.08394770508900058,0.07721505795231821,0.09219051788656028
5442.250199317932,0.0001,0.026730668978243263,0.03275265315518634,0.06923421912930096,0.06686130877237112,0.09112179700439088
5643.447355270386,0.0001,0.02585796659529459,0.034744220392165584,0.08098633122279672,0.06814941447796384,0.09028813589462446
5846.126211881638,0.0001,0.025182863906756132,0.03084802621184873,0.06924015852828522,0.06451510669396174,0.08787020384725336
6047.5027849674225,0.0001,0.02369837387965278,0.03522365158045245,0.07364729479080363,0.07055815558423228,0.09519169255490414
6248.855241060257,0.0001,0.022824652411279775,0.030755906479682286,0.06726618705272636,0.06479691707545926,0.08866056242782609
6450.662254810333,0.0001,0.022033362487458203,0.0323845351266748,0.06646304694942956,0.06989800305291607,0.09128957966519219
